,from_id,to_id,total_checkins
16730,4aa9b26cf964a520ed5420e3,4b9065d4f964a520258833e3,5826
16731,4aa9b26cf964a520ed5420e3,4b4e6a8ef964a520e8ec26e3,5592
16732,4aa9b26cf964a520ed5420e3,4b4e6642f964a52051ec26e3,903
16733,4aa9b26cf964a520ed5420e3,4b4e5d53f964a520ffea26e3,1866
16734,4aa9b26cf964a520ed5420e3,4b4e6b76f964a5200eed26e3,939
16735,4cc32f14be40a35d2996764c,4d9a6d6799c354816b06fe9a,1351
16736,4cc32f14be40a35d2996764c,444df333f964a5208d321fe3,37817
16737,49fd3a77f964a520166f1fe3,49ff43f9f964a520fa6f1fe3,11015
16738,49fd3a77f964a520166f1fe3,49c24cc7f964a520e3551fe3,11530
16739,49fd3a77f964a520166f1fe3,4dd1580eb3adb047f5024231,16118
16740,4afa0a78f964a520401622e3,468d6e84f964a52075481fe3,7234
16741,4afa0a78f964a520401622e3,4be720dd910020a13211d514,350
16742,4afa0a78f964a520401622e3,455ad71cf964a520593d1fe3,19922
16743,4afa0a78f964a520401622e3,47f009d3f964a5207a4e1fe3,9019
16744,4afa0a78f964a520401622e3,455ad6b4f964a520573d1fe3,13390
16745,4ac67b3cf964a52090b420e3,4a98aab3f964a5200c2d20e3,2228
16746,4ac67b3cf964a52090b420e3,45033db4f964a520d8381fe3,1359
16747,4ac67b3cf964a52090b420e3,4b331c02f964a520a81725e3,1634
16748,504f8e51e4b04432b962ba01,5151a10ce4b06ae7735335db,4162
16749,4a2850cff964a5200d951fe3,4b16ea5af964a52068bf23e3,771
16750,4a2850cff964a5200d951fe3,49d1901ef964a520905b1fe3,5914
16751,4a2850cff964a5200d951fe3,4c62bf88a86d03bb9d872f6a,857
16752,4a2850cff964a5200d951fe3,4b33fb93f964a5205d2325e3,1185
16753,4a2850cff964a5200d951fe3,4af0d4c6f964a5208bdf21e3,1581
16754,4ec020bbb8f7963bcdde0f6b,47224f85f964a520cd4b1fe3,4891
16755,4b3bdb76f964a520c27c25e3,4d5b5b343158cbff7a1ae28e,12470
16756,4b3bdb76f964a520c27c25e3,4f934157e4b0ab5f09ebb8fc,3736
16757,4b3bdb76f964a520c27c25e3,3fd66200f964a52057ed1ee3,12898
16758,4421ccaef964a5208c311fe3,4cf8b915e8e2548187f5d862,3976
16759,4421ccaef964a5208c311fe3,48484314f964a52074501fe3,7555
16760,4421ccaef964a5208c311fe3,4ab595e1f964a520877520e3,94030
16761,4421ccaef964a5208c311fe3,4085b980f964a5208bf21ee3,9238
16762,43f618d1f964a520ad2f1fe3,4089ae00f964a520bff21ee3,19002
16763,43f618d1f964a520ad2f1fe3,4366b000f964a5206e291fe3,17780
16764,43f618d1f964a520ad2f1fe3,43efd1ecf964a520712f1fe3,5964
16765,43f618d1f964a520ad2f1fe3,40ca4780f964a52008011fe3,25524
16766,43f618d1f964a520ad2f1fe3,429f9d80f964a520c5241fe3,16092
16767,4aa9afacf964a520e05420e3,43dc103ef964a520992e1fe3,14158
16768,4aa9afacf964a520e05420e3,49eb8289f964a520ea661fe3,9367
16769,4aa9afacf964a520e05420e3,4aa48566f964a520024720e3,16331
16770,4aa9afacf964a520e05420e3,4ce1cb6394c3b60c08a378ea,6847
16771,4aa9afacf964a520e05420e3,4d8eabc7d265236af9a71017,2593
16772,4a5fc7d8f964a52035c01fe3,4d6d1c2bcf7e41bd23e88285,1683
16773,4a5fc7d8f964a52035c01fe3,4b3e80b9f964a520179e25e3,1260
16774,4b9d8d68f964a5204ab336e3,4cf2f12e7e0da1cdd75e9a97,427
16775,4c0533a8187ec9280a10b87b,4b4b8840f964a5205f9f26e3,4601
16776,4c0533a8187ec9280a10b87b,4a2c53e1f964a5204d971fe3,17928
16777,4c0533a8187ec9280a10b87b,445a2c5ff964a520e2321fe3,34886
16778,4c0533a8187ec9280a10b87b,4c4f9be8371520a14ccbebbf,1078
16779,4c0533a8187ec9280a10b87b,4b19e470f964a520dbe523e3,151
16780,44d756a9f964a52068361fe3,42210d80f964a520a91f1fe3,2176
16781,44d756a9f964a52068361fe3,454f45eef964a520d43c1fe3,3911
16782,44d756a9f964a52068361fe3,4ab595e1f964a520877520e3,94030
16783,44d756a9f964a52068361fe3,4a5938fbf964a52007b91fe3,1338
16784,44d756a9f964a52068361fe3,4a9ac296f964a520893220e3,2490
16785,49e2c674f964a52060621fe3,49f902d3f964a5204c6d1fe3,6280
16786,49e2c674f964a52060621fe3,4b154feff964a52086af23e3,7571
16787,49e2c674f964a52060621fe3,48175d3df964a520664f1fe3,844
16788,49e2c674f964a52060621fe3,408c5100f964a520c9f21ee3,2077
16789,49e2c674f964a52060621fe3,4b04760ef964a520575422e3,7509
16790,4f452f3b19836ed001992492,40bbc700f964a520b1001fe3,102997
16791,4f452f3b19836ed001992492,43f8404cf964a520c22f1fe3,35698
16792,4a4985f7f964a52069ab1fe3,4796271af964a5205a4d1fe3,6124
16793,4a4985f7f964a52069ab1fe3,49dc1780f964a520585f1fe3,3949
16794,4a4985f7f964a52069ab1fe3,4af0d4c6f964a5208bdf21e3,1581
16795,4a4985f7f964a52069ab1fe3,4d8ce3ab6174a0939d07a4e3,2574
16796,4a4985f7f964a52069ab1fe3,422ceb00f964a520e01f1fe3,6151
16797,4366b000f964a5206e291fe3,40ca4780f964a52008011fe3,25524
16798,4366b000f964a5206e291fe3,42814b00f964a52017221fe3,9362
16799,4366b000f964a5206e291fe3,49c67f8ef964a5204f571fe3,22801
16800,4366b000f964a5206e291fe3,49ee0cfef964a52016681fe3,15650
16801,4366b000f964a5206e291fe3,429f9d80f964a520c5241fe3,16092
16802,50c787dae4b0e9cee782ce38,43b19c1ef964a5209d2c1fe3,17775
16803,50c787dae4b0e9cee782ce38,4a3b2217f964a52093a01fe3,7704
16804,50c787dae4b0e9cee782ce38,49bd2a1af964a5204f541fe3,3631
16805,50c787dae4b0e9cee782ce38,511ff176e4b045d03424e771,4324
16806,50c787dae4b0e9cee782ce38,4dc84e487d8b9580aa3fe6f8,2377
16807,4ebaea39e5fa598fab3a6f4a,4a20d67af964a520c57c1fe3,13464
16808,4faadac24fc68152ec7f6558,4ba42e47f964a520948938e3,723
16809,4faadac24fc68152ec7f6558,4b665f8af964a520681f2be3,541
16810,4faadac24fc68152ec7f6558,4aab0f3df964a520c05820e3,307
16811,4b119b76f964a520728023e3,4b367c59f964a520843625e3,6301
16812,4ab2eed5f964a520076d20e3,4d360ff474662d435a429459,10292
16813,4b215137f964a5200f3a24e3,4a4ac040f964a52026ac1fe3,21659
16814,4b215137f964a5200f3a24e3,40bbc700f964a520b1001fe3,102997
16815,4eaf55a49adff29daed507d6,49c24cc7f964a520e3551fe3,11530
16816,4eaf55a49adff29daed507d6,43616a00f964a52037291fe3,22059
16817,49d7ae4bf964a5204b5d1fe3,49c3060af964a52051561fe3,4235
16818,49d7ae4bf964a5204b5d1fe3,4ac9227ef964a520cebe20e3,8307
16819,49d7ae4bf964a5204b5d1fe3,42814b00f964a520eb211fe3,19068
16820,49d7ae4bf964a5204b5d1fe3,49d915def964a520fc5d1fe3,9418
16821,49d7ae4bf964a5204b5d1fe3,49f51444f964a5208f6b1fe3,4554
16822,4ba5355ff964a52017ec38e3,4d7aaa6de8b7a1cd99119c1f,2367
16823,4a0f13d5f964a5201e761fe3,4a1a47dff964a5208e7a1fe3,9931
16824,4a8a340cf964a520030a20e3,4ae332f8f964a520959121e3,2104
16825,4b6112faf964a520ba082ae3,4b625c62f964a52039442ae3,2502
16826,4b6112faf964a520ba082ae3,4c8b1909012b95216102b22c,1345
16827,4b6112faf964a520ba082ae3,4a3c3b58f964a5204aa11fe3,4350
16828,5012dc62e4b0e259d29483ed,50cbd55ae4b0a8af800a7ac0,818
16829,5012dc62e4b0e259d29483ed,4f6fa5d3e4b0541c6373fc2c,975
16830,5012dc62e4b0e259d29483ed,4a60277ff964a520b9c01fe3,2815
16831,5012dc62e4b0e259d29483ed,4fb6744fe4b05cfe9eee070d,1612
16832,5012dc62e4b0e259d29483ed,4adf5bd1f964a520d97921e3,1705
16833,4acffd37f964a52036d720e3,49f50f7af964a5208c6b1fe3,31144
16834,4acffd37f964a52036d720e3,43a457b4f964a520482c1fe3,28861
16835,4acffd37f964a52036d720e3,4a10653af964a520b8761fe3,27295
16836,4acffd37f964a52036d720e3,4a834c74f964a520b0fa1fe3,4751
16837,4acffd37f964a52036d720e3,4ac7cbc2f964a520cfb920e3,6192
16838,4a78db72f964a52099e61fe3,49b71814f964a5201a531fe3,30281
16839,4a78db72f964a52099e61fe3,3fd66200f964a52031f11ee3,10413
16840,4a78db72f964a52099e61fe3,40bbc700f964a520b1001fe3,102997
16841,4a78db72f964a52099e61fe3,43067280f964a52023271fe3,102505
16842,4a78db72f964a52099e61fe3,4a5fe204f964a52072c01fe3,3289
16843,4a500210f964a520e8af1fe3,4b24249af964a520116224e3,935
16844,4f0a3e37e4b07c8f8dfd9302,4a2718b4f964a52058911fe3,2876
16845,4f0a3e37e4b07c8f8dfd9302,40a40c00f964a52014f31ee3,8891
16846,4bb23c37715eef3b25f484bb,4b5b7d1af964a520ff0129e3,2380
16847,4a98271cf964a520b12a20e3,4a2e8573f964a52019981fe3,10856
16848,4a74ccdbf964a520a6df1fe3,4af4c743f964a5201bf621e3,1592
16849,4a74ccdbf964a520a6df1fe3,45ec4859f964a520a2431fe3,4127
16850,4a74ccdbf964a520a6df1fe3,430e5b80f964a52043271fe3,68540
16851,4a74ccdbf964a520a6df1fe3,463de5c9f964a5203f461fe3,2559
16852,4a74ccdbf964a520a6df1fe3,463b526df964a52022461fe3,1819
16853,4a9c8264f964a5206a3720e3,4b0b1dbff964a520292d23e3,3677
16854,4b788040f964a52084d22ee3,4ac8f659f964a520a2bd20e3,8332
16855,4b788040f964a52084d22ee3,4abfc3d1f964a5200f9220e3,9621
16856,4b788040f964a52084d22ee3,4a5798e3f964a52071b61fe3,7483
16857,4b788040f964a52084d22ee3,4b9bd0f6f964a520a62836e3,11866
16858,4b788040f964a52084d22ee3,4a10653af964a520b8761fe3,27295
16859,50b922b3e4b0cbe64177e5f0,40bbc700f964a520b1001fe3,102997
16860,50b922b3e4b0cbe64177e5f0,452b81ddf964a520393b1fe3,108191
16861,50b922b3e4b0cbe64177e5f0,42cc7080f964a520e9251fe3,65186
16862,50b922b3e4b0cbe64177e5f0,50043438e4b0f448ea4f447f,15758
16863,50b922b3e4b0cbe64177e5f0,43f8404cf964a520c22f1fe3,35698
16864,4a590e55f964a52089b81fe3,4a4ab0f3f964a5201cac1fe3,2144
16865,4b665f8af964a520681f2be3,4bede39a2c082d7ffaad2f42,129
16866,4f866992e4b02b69f34a64d0,49a2545cf964a52094521fe3,19948
16867,4f866992e4b02b69f34a64d0,40a2ba80f964a52000f31ee3,6696
16868,4f866992e4b02b69f34a64d0,40870b00f964a520b1f21ee3,9890
16869,4f866992e4b02b69f34a64d0,4a94231ef964a5207f2020e3,8566
16870,4f866992e4b02b69f34a64d0,45eaff58f964a5208e431fe3,32451
16871,50329a38e4b0cb5ea12537dc,4a9078a0f964a5200b1820e3,3423
16872,4dc5e146d4c0ad9c0f94822d,4a41acb6f964a52086a51fe3,5832
16873,4dc5e146d4c0ad9c0f94822d,4a89ee28f964a520610920e3,3187
16874,4dc5e146d4c0ad9c0f94822d,4a614e49f964a52045c21fe3,3247
16875,4dc5e146d4c0ad9c0f94822d,4a73f31af964a520a0dd1fe3,46138
16876,4dc5e146d4c0ad9c0f94822d,4b4ce93df964a520e6c326e3,619
16877,516255e1067d9da5cff36c53,4410b832f964a520c0301fe3,11739
16878,516255e1067d9da5cff36c53,45eacaa0f964a5208b431fe3,10078
16879,4a9d7d8ff964a5205a3820e3,4a64b53bf964a52087c61fe3,18881
16880,4e83de6d30f8d26f86d9d24b,5036e075e4b0c1904ddead16,581
16881,4e83de6d30f8d26f86d9d24b,4bf75a57c07c9c7412a1bbef,2727
16882,4e83de6d30f8d26f86d9d24b,49fa9048f964a520056e1fe3,10634
16883,4e83de6d30f8d26f86d9d24b,4c6d7260a437224bda132db1,1403
16884,4e83de6d30f8d26f86d9d24b,4ab5b543f964a520e07520e3,4047
16885,4b5b126df964a52029e228e3,40870b00f964a520b3f21ee3,1912
16886,4b5b126df964a52029e228e3,463c010af964a52027461fe3,7451
16887,4b5b126df964a52029e228e3,40870b00f964a520a0f21ee3,11830
16888,4b5b126df964a52029e228e3,44ff5a0df964a520a4381fe3,4559
16889,49efa02cf964a520d4681fe3,49c83762f964a52003581fe3,10166
16890,49efa02cf964a520d4681fe3,4ab595e1f964a520877520e3,94030
16891,4eac4ecc6c250fcc74f98e92,4a4e4705f964a5203fae1fe3,3488
16892,4eac4ecc6c250fcc74f98e92,4b243ac7f964a5203b6424e3,236
16893,4a92b73bf964a5206d1d20e3,4a89bc71f964a520db0820e3,326
16894,4a92b73bf964a5206d1d20e3,4c9e6fa854c8a1cdfed38d4b,8729
16895,4a92b73bf964a5206d1d20e3,4c93b6a972dd224b6f3a9391,706
16896,4a92b73bf964a5206d1d20e3,4a1b2329f964a520d37a1fe3,5698
16897,4a92b73bf964a5206d1d20e3,43fed255f964a520ff2f1fe3,7326
16898,44f565fff964a52039381fe3,44ff5a91f964a520a5381fe3,17454
16899,4ae45e6df964a5202d9a21e3,4bbbaef651b89c74948a862a,1733
16900,4ae45e6df964a5202d9a21e3,4b09f363f964a520452023e3,1055
16901,44d6a145f964a52063361fe3,49daaa1ff964a520a15e1fe3,2727
16902,44d6a145f964a52063361fe3,4d0176509fada35d3a5c3d34,2138
16903,44d6a145f964a52063361fe3,4aa5bd0df964a520574920e3,6765
16904,44d6a145f964a52063361fe3,3fd66200f964a520bdf11ee3,6809
16905,4bd2549677b29c74dba08e82,4af639f9f964a5206d0222e3,7939
16906,4f0b643ce4b0ad9c28358b07,4e4e0bab45ddff0031ac5bea,892
16907,4f0b643ce4b0ad9c28358b07,4486b2d2f964a5202d341fe3,18425
16908,4f0b643ce4b0ad9c28358b07,4a469839f964a52029a91fe3,14588
16909,4f0b643ce4b0ad9c28358b07,42814b00f964a520ef211fe3,10669
16910,51b3d90d498ee7d064d299a9,520eddb9498e6f7fcd113896,3115
16911,51b3d90d498ee7d064d299a9,5036e075e4b0c1904ddead16,581
16912,4a3a8c6bf964a520f89f1fe3,4a9afa8ff964a520e03320e3,6113
16913,4a3a8c6bf964a520f89f1fe3,442fe898f964a520e5311fe3,39421
16914,4a3a8c6bf964a520f89f1fe3,4ad24a62f964a520bae020e3,7305
16915,4a3a8c6bf964a520f89f1fe3,4a4561f9f964a5201da81fe3,9518
16916,4a3a8c6bf964a520f89f1fe3,4b1adda2f964a52089f323e3,1950
16917,48506200f964a52099501fe3,49ee8972f964a5206b681fe3,7958
16918,48506200f964a52099501fe3,4ef9e5500e013b212830ba87,6375
16919,48506200f964a52099501fe3,4b1aa7f0f964a52088ee23e3,805
16920,48506200f964a52099501fe3,4838db24f964a520fb4f1fe3,11277
16921,48506200f964a52099501fe3,4d588d108147f04d25e8a354,85
16922,450dc824f964a5205c391fe3,45e9f7adf964a52084431fe3,4864
16923,450dc824f964a5205c391fe3,3fd66200f964a5207bec1ee3,12143
16924,450dc824f964a5205c391fe3,43a016cbf964a5201b2c1fe3,13957
16925,450dc824f964a5205c391fe3,4bd2177d046076b055357371,187644
16926,450dc824f964a5205c391fe3,43a9dcaef964a5207f2c1fe3,8355
16927,4b5caa65f964a5201c3d29e3,45846fdef964a5209c3f1fe3,7429
16928,4b5caa65f964a5201c3d29e3,455ad751f964a5205a3d1fe3,34876
16929,4b5caa65f964a5201c3d29e3,4a354846f964a520bb9c1fe3,19667
16930,4b5caa65f964a5201c3d29e3,4a2ac115f964a5204a961fe3,7249
16931,4a11d753f964a5204f771fe3,4a848a66f964a520ecfc1fe3,25929
16932,4a11d753f964a5204f771fe3,4aac2f67f964a520be5c20e3,1695
16933,4a11d753f964a5204f771fe3,4e722625b99345fbe85f0755,6489
16934,4a11d753f964a5204f771fe3,4a50ed66f964a52043b01fe3,4095
16935,4a11d753f964a5204f771fe3,4a79b8f5f964a52072e71fe3,3498
16936,4a491df0f964a520fdaa1fe3,454cf014f964a520c53c1fe3,31382
16937,4a491df0f964a520fdaa1fe3,452b81ddf964a520393b1fe3,108191
16938,4a491df0f964a520fdaa1fe3,451c196df964a520813a1fe3,28074
16939,4a491df0f964a520fdaa1fe3,4a3960b2f964a520619f1fe3,8022
16940,4a491df0f964a520fdaa1fe3,4a5824e5f964a5206db71fe3,74945
16941,511ea967e4b091b9fe609402,4410b832f964a520c0301fe3,11739
16942,511ea967e4b091b9fe609402,4c53307e4623be9a0a0db5f0,14353
16943,511ea967e4b091b9fe609402,439c8ab9f964a520f52b1fe3,6472
16944,511ea967e4b091b9fe609402,4c0203cda8e676b0ebe5c532,7246
16945,511ea967e4b091b9fe609402,4617e746f964a52051451fe3,14635
16946,5138057be4b0828b658c460b,4afa2320f964a520fe1622e3,18023
16947,5138057be4b0828b658c460b,4c0987dda1b32d7f95de97f0,3390
16948,4b649016f964a520f1bd2ae3,4b16d8dff964a52051be23e3,702
16949,4a58d82ff964a52005b81fe3,4ddc8148d22df171990111bb,5264
16950,4a58d82ff964a52005b81fe3,4dbdfe0dcda109aa6cc0f05a,3391
16951,4a58d82ff964a52005b81fe3,4aa2f0d4f964a520af4220e3,948
16952,4a58d82ff964a52005b81fe3,4a0f74f4f964a52069761fe3,3359
16953,4a58d82ff964a52005b81fe3,49d80897f964a520985d1fe3,11890
16954,4af1d48af964a52097e321e3,4acd3ac4f964a52082cb20e3,1173
16955,4ab67149f964a5201e7720e3,40bbc700f964a520b1001fe3,102997
16956,4ab67149f964a5201e7720e3,45e5a794f964a52042431fe3,4440
16957,4ab67149f964a5201e7720e3,49ceab7df964a520705a1fe3,10133
16958,4ab67149f964a5201e7720e3,4b819f25f964a5204ab330e3,40102
16959,4ab67149f964a5201e7720e3,409d7480f964a520f2f21ee3,71676
16960,4a628d8bf964a5204ec41fe3,4c5524a130f92d7f2f0b9bbb,135
16961,4a628d8bf964a5204ec41fe3,4f341171e4b005a8a09f288b,3654
16962,4a29f59bf964a520fa951fe3,4d361afdcea8b60cb1b715f8,8833
16963,4a29f59bf964a520fa951fe3,43680180f964a52077291fe3,4427
16964,4a29f59bf964a520fa951fe3,4ef18f09e3003ccf83ab084a,4048
16965,4a29f59bf964a520fa951fe3,4ac79df7f964a52081b820e3,2087
16966,4a29f59bf964a520fa951fe3,4a203bdaf964a5205d7c1fe3,3900
16967,4b9fe7abf964a5203f4937e3,4a7a36a9f964a520e1e81fe3,4857
16968,4b9fe7abf964a5203f4937e3,4addf20ff964a520986621e3,8700
16969,4b9fe7abf964a5203f4937e3,49fb89a3f964a5204f6e1fe3,7563
16970,4a6e8e4ef964a520e5d41fe3,44610f81f964a52010331fe3,30767
16971,4a6e8e4ef964a520e5d41fe3,4b4ced13f964a52082c426e3,2584
16972,4a6e8e4ef964a520e5d41fe3,4bc38e68abf49521beedc393,10726
16973,4a6e8e4ef964a520e5d41fe3,4a692f3df964a520bdcb1fe3,19706
16974,4a6e8e4ef964a520e5d41fe3,3fd66200f964a5203dee1ee3,13450
16975,4f272c66e4b08842e6c1c4b2,4bd2177d046076b055357371,187644
16976,4f272c66e4b08842e6c1c4b2,49ba70ecf964a52063531fe3,20904
16977,4f272c66e4b08842e6c1c4b2,4bacd010f964a5204a0e3be3,12439
16978,4c06e91d8b4520a1562a8697,4a9b21fef964a520853420e3,1556
16979,4c06e91d8b4520a1562a8697,4d0d9c6e3bbaa1430d373eda,8322
16980,4c06e91d8b4520a1562a8697,4be32e77d27a20a16e75915b,1219
16981,4c06e91d8b4520a1562a8697,4b494ca6f964a520d46c26e3,641
16982,4ad045ccf964a520c9d720e3,50a282fbe4b04e5db4ad9420,2593
16983,4ad045ccf964a520c9d720e3,480d1a5ef964a520284f1fe3,38459
16984,4ad045ccf964a520c9d720e3,4ab595e1f964a520877520e3,94030
16985,4ad045ccf964a520c9d720e3,40b28c80f964a52001001fe3,3873
16986,4ad045ccf964a520c9d720e3,47d7ba05f964a520234e1fe3,14393
16987,49c98ecef964a52077581fe3,4ab595e1f964a520877520e3,94030
16988,49c98ecef964a52077581fe3,4a0c9b12f964a5204a751fe3,1305
16989,49c98ecef964a52077581fe3,44425fa7f964a52048321fe3,2465
16990,49c98ecef964a52077581fe3,4ba53d46f964a5203af038e3,27994
16991,49c98ecef964a52077581fe3,4d44694b4e5d3704fa32eb93,5529
16992,4f555df4e4b072b51d44371b,444df333f964a5208d321fe3,37817
16993,4f555df4e4b072b51d44371b,428fcb80f964a520e8231fe3,27636
16994,4f555df4e4b072b51d44371b,49c3dfb3f964a52082561fe3,7629
16995,4f555df4e4b072b51d44371b,4a7cdbaff964a520e1ed1fe3,5204
16996,4f555df4e4b072b51d44371b,49ba1b58f964a5205c531fe3,3815
16997,4840c4fff964a52027501fe3,468d6e84f964a52075481fe3,7234
16998,4840c4fff964a52027501fe3,4b6dd372f964a52078932ce3,1492
16999,4840c4fff964a52027501fe3,47f009d3f964a5207a4e1fe3,9019
17000,4840c4fff964a52027501fe3,4b4fca6cf964a520851527e3,837
17001,4840c4fff964a52027501fe3,47f002bbf964a520724e1fe3,9171
17002,4ce4ab68ae20224b8b1ad4ec,4ac8f659f964a520a2bd20e3,8332
17003,4ce4ab68ae20224b8b1ad4ec,4abfc3d1f964a5200f9220e3,9621
17004,4b8ad687f964a520718432e3,4a9211c9f964a520bd1c20e3,19898
17005,4aaadb57f964a520bd5720e3,4a96ab7af964a520842620e3,6077
17006,4aaadb57f964a520bd5720e3,4a2e8573f964a52019981fe3,10856
17007,4aaadb57f964a520bd5720e3,43067280f964a52023271fe3,102505
17008,4aaadb57f964a520bd5720e3,4a5e5a75f964a5206dbe1fe3,2670
17009,4becdb3d0ddaa593212e1ec3,4a3f04a2f964a520a3a31fe3,20912
17010,4cc79d250fa2721eef5d5fb1,4a5ea15ef964a520edbe1fe3,8359
17011,4a628c44f964a5204bc41fe3,4c0082bd34ccc928bec5e1cd,10160
17012,4a628c44f964a5204bc41fe3,44a13b90f964a520cf341fe3,2204
17013,4a628c44f964a5204bc41fe3,4bf56ae86a31d13abada962e,1601
17014,4bf97f37508c0f4765583f31,4bdddce8ffdec92861bbe6a1,274
17015,4bf97f37508c0f4765583f31,51b3ace4498e614912c1a152,165
17016,4bd2395fcaff9521db68d2f0,4bd24902a8b3a59396a6675f,378
17017,4b5e7112f964a520d78e29e3,4528d60af964a5201f3b1fe3,4695
17018,4b5e7112f964a520d78e29e3,4a2df818f964a5200d981fe3,377
17019,4b5e7112f964a520d78e29e3,4328b980f964a520c4271fe3,2916
17020,4b5e7112f964a520d78e29e3,4a949740f964a520132220e3,3476
17021,49e55813f964a520c4631fe3,49ed273bf964a520cc671fe3,5744
17022,49e55813f964a520c4631fe3,4afcddc4f964a520542622e3,5346
17023,49e55813f964a520c4631fe3,4b303f62f964a52042f824e3,2059
17024,49e55813f964a520c4631fe3,4b27224af964a520de8424e3,1534
17025,49e55813f964a520c4631fe3,4cfaf0787945224b5d4f83e7,4144
17026,4c6d7260a437224bda132db1,49e81b21f964a52040651fe3,3374
17027,4c6d7260a437224bda132db1,4a304bf9f964a52047991fe3,1407
17028,4c6d7260a437224bda132db1,49fa8d09f964a520046e1fe3,1335
17029,4c6d7260a437224bda132db1,49fa9048f964a520056e1fe3,10634
17030,4c6d7260a437224bda132db1,4f07d541e4b0882d2280f16a,1890
17031,4ae06a2cf964a5201d7f21e3,4ae07de4f964a5209a7f21e3,5783
17032,4ae06a2cf964a5201d7f21e3,4b465d3af964a520d41e26e3,573
17033,4ae06a2cf964a5201d7f21e3,4b2c6395f964a5208dc624e3,1613
17034,4ae06a2cf964a5201d7f21e3,4a8b0cddf964a520480b20e3,5215
17035,4ae06a2cf964a5201d7f21e3,4ba9616cf964a52050233ae3,1128
17036,4a10d7e1f964a52004771fe3,40bbc700f964a520ad001fe3,6413
17037,4a10d7e1f964a52004771fe3,46aca347f964a52075491fe3,6766
17038,4c6780d28e9120a16e29db64,4c279d763703d13a5a4aa736,42948
17039,4c6780d28e9120a16e29db64,4a93407cf964a520531f20e3,6551
17040,4c6780d28e9120a16e29db64,44f73383f964a5204f381fe3,4290
17041,4c6780d28e9120a16e29db64,4aa56e95f964a5205c4820e3,25579
17042,4c6780d28e9120a16e29db64,3fd66200f964a52038ed1ee3,1437
17043,4d361afdcea8b60cb1b715f8,43680180f964a52077291fe3,4427
17044,4d361afdcea8b60cb1b715f8,4390dc85f964a520532b1fe3,5482
17045,4d361afdcea8b60cb1b715f8,4a29f59bf964a520fa951fe3,2616
17046,4d361afdcea8b60cb1b715f8,4ac79df7f964a52081b820e3,2087
17047,4d361afdcea8b60cb1b715f8,4ef18f09e3003ccf83ab084a,4048
17048,4b63b31cf964a520d28c2ae3,4aa5c0e2f964a5205d4920e3,4261
17049,4becbd728bbcc92853c58cb1,4aa9b26cf964a520ed5420e3,8005
17050,4becbd728bbcc92853c58cb1,48505ff5f964a52093501fe3,3521
17051,4becbd728bbcc92853c58cb1,4b8069b1f964a520fc6f30e3,1012
17052,4becbd728bbcc92853c58cb1,4b8750a7f964a5203fbb31e3,1586
17053,4becbd728bbcc92853c58cb1,4b5cf009f964a5209e4b29e3,895
17054,4a8ccc44f964a520260f20e3,4a34225bf964a520c89b1fe3,21105
17055,4a8ccc44f964a520260f20e3,43a457b4f964a520482c1fe3,28861
17056,4a8ccc44f964a520260f20e3,4c311432ed37a59308db6903,5111
17057,4a6ab0a4f964a520d9cd1fe3,4d1c224a7e10a35d580bfd82,3870
17058,4a6ab0a4f964a520d9cd1fe3,49e22ce6f964a520f9611fe3,12031
17059,4a6ab0a4f964a520d9cd1fe3,4eb19c02f790aae216c49e6a,2724
17060,4a6ab0a4f964a520d9cd1fe3,44ff5a0df964a520a4381fe3,4559
17061,4a6ab0a4f964a520d9cd1fe3,40870b00f964a520a0f21ee3,11830
17062,4a87bb7cf964a520e00420e3,4d964291daec224b08b9123e,15676
17063,4a87bb7cf964a520e00420e3,475ab983f964a520d24c1fe3,10960
17064,4a87bb7cf964a520e00420e3,43d7e5dff964a5205d2e1fe3,9035
17065,4a87bb7cf964a520e00420e3,4aeddfa8f964a520cbcf21e3,579
17066,4a87bb7cf964a520e00420e3,4e6a733c88772457c4764074,999
17067,4a5d42e1f964a52077bd1fe3,4a58d82ff964a52005b81fe3,3668
17068,4a5d42e1f964a52077bd1fe3,4e80db1a49012726b72494ec,10410
17069,4a405330f964a5207da41fe3,4ad78edef964a520240c21e3,724
17070,4a405330f964a5207da41fe3,4c92c641d84a6dcb40dc3787,1243
17071,4a405330f964a5207da41fe3,4aefabf0f964a520dcd921e3,1062
17072,4a405330f964a5207da41fe3,4792385cf964a520524d1fe3,10207
17073,4d3ee797978476eb8fed57fc,49d7ae4bf964a5204b5d1fe3,3762
17074,4d3ee797978476eb8fed57fc,49c3060af964a52051561fe3,4235
17075,4d3ee797978476eb8fed57fc,49d915def964a520fc5d1fe3,9418
17076,4d3ee797978476eb8fed57fc,4adba1bcf964a5208e2921e3,1593
17077,4d3ee797978476eb8fed57fc,44d5e080f964a5205a361fe3,1225
17078,4a03dee7f964a520e4711fe3,40870b00f964a520a9f21ee3,4049
17079,4ace3dd5f964a52056cf20e3,4356de00f964a520d4281fe3,10060
17080,4ace3dd5f964a52056cf20e3,40bbc700f964a520b1001fe3,102997
17081,4ace3dd5f964a52056cf20e3,43f8404cf964a520c22f1fe3,35698
17082,4ace3dd5f964a52056cf20e3,452b81ddf964a520393b1fe3,108191
17083,4ace3dd5f964a52056cf20e3,4a2b1021f964a52096961fe3,7203
17084,4b12dd68f964a520b38f23e3,4ae3cbc4f964a520fe9821e3,3605
