,name,id,postal_code,phone,four_square_id
8991,Ken & Mary Hair Salon,ken-and-mary-hair-salon-san-francisco,94118.0,4152218688.0,4e0ceae6b0fb54bdc897a88c
14515,Bit of Ireland Bakery,bit-of-ireland-bakery-san-leandro,94577.0,5105687398.0,4c35e25816adc9284a6ec79c
34702,Toni Cleaners,toni-cleaners-san-francisco,94114.0,4158616993.0,4beedf8a2c082d7f41063142
12453,Western Boat & Tackle,western-boat-and-tackle-san-rafael,94901.0,4154544177.0,4ef0c53d722ece9f1791abc3
45642,Jack in the Box,jack-in-the-box-san-carlos-2,94070.0,6505923124.0,4a9e1c56f964a520023a20e3
7233,Sport Clips,sport-clips-pleasant-hill,94523.0,9252881701.0,4c20237ed38ec9b654ca4d83
41504,Straw Hat Pizza,straw-hat-pizza-half-moon-bay,94019.0,6507262758.0,4ae38b0cf964a520769621e3
59020,Ploughshares Nursery,ploughshares-nursery-alameda,94501.0,5107551102.0,4ae10b4af964a520d48421e3
14452,Peet's Coffee & Tea,peets-coffee-and-tea-menlo-park-3,94025.0,6505430784.0,4ae476e9f964a520bc9a21e3
3125,Walgreens,walgreens-burlingame-5,94010.0,6503473026.0,4b0720d2f964a520d0f722e3
55089,Ink Spell Books,ink-spell-books-half-moon-bay,94019.0,6507266571.0,4c0ac52fbbc676b0d1784ad5
47221,Star Catering and Cafe,star-catering-and-cafe-hayward,94545.0,5108872296.0,4bdf25ca0ee3a593831c33b0
6432,Just Kids,just-kids-los-altos,94024.0,6509495040.0,4d03c99fa268548166f4b3bd
1233,Shear Delight,shear-delight-san-francisco,94110.0,4152069560.0,4a95becdf964a520712420e3
51569,Gigi's Florist,gigis-florist-castro-valley,94546.0,5105824667.0,4d8d329dcb9b224bc57c6741
47048,Papa John's Pizza,papa-johns-pizza-palo-alto,94306.0,6504937272.0,4e2fa4821f6ed9df902258a3
37753,Sydney Town Tavern,sydney-town-tavern-san-francisco,94111.0,4154331949.0,5171eba4e4b03b46599966a9
58122,RadioShack,radioshack-corte-madera-3,94925.0,4159247251.0,4be1ab13a145c9286e244e80
41248,Restaurante Familiar,restaurante-familiar-san-francisco,94112.0,4153346100.0,4be1d578ae55a593d4b45b62
42608,Honey Bistro,honey-bistro-san-francisco,94103.0,4155548155.0,5216859d11d23f517308dd42
49690,Fort Knox of Alameda,fort-knox-of-alameda-alameda,94501.0,5105238000.0,4e84f1856c25c6f6a913eb25
6968,Turquoise Hair & Make Up,turquoise-hair-and-make-up-walnut-creek,94596.0,9259524442.0,4d7fbb5e263c530c1fe7be76
11697,Bitters + Bottles,bitters-bottles-south-san-francisco-2,94080.0,6507416430.0,5244dea4498e831bf2d05a6f
47042,Round Table Pizza,round-table-pizza-palo-alto-2,94303.0,6503225914.0,4b3bfac4f964a520af7f25e3
3326,Supercuts,supercuts-corte-madera,94925.0,4159241166.0,4bbfd8524cdfc9b6ca129221
47036,Subway,subway-moraga,94556.0,9253762959.0,4c489fab1ddec9286132a132
49346,Emily Joubert,emily-joubert-woodside,94062.0,6508513520.0,4ba53684f964a520b4ec38e3
50770,RadioShack,radioshack-san-francisco-38,94121.0,4153872373.0,4c60479cc6a103bb4702685b
9133,Hair Loft SF,hair-loft-sf-san-francisco,94122.0,4157535391.0,4e97674230f8ca78ea41c1a4
55697,Nooworks,nooworks-san-francisco,94103.0,4158297623.0,4c704ce5fa49a1cdc1bba5e3
18881,Archstone Fremont Center Apartments,archstone-fremont-center-apartments-fremont,94538.0,5107921299.0,4bf177ec25afb713eb064b6f
53272,Wet Seal,wet-seal-san-francisco,94132.0,4155640908.0,4cbb8084c7228cfa1d341ece
3315,Escova Salon,escova-salon-mill-valley,94941.0,4153898000.0,51b3bce5498ee7d063daafa7
12159,Santa Fe Market,santa-fe-market-richmond,94801.0,5102342409.0,4b9582dbf964a520b4a634e3
51057,Cassara Brothers Clothiers,cassara-brothers-clothiers-los-altos,94022.0,6509484335.0,4cdb4937a1bba35d85fe93e5
52338,Dollar Tree Stores,dollar-tree-stores-hayward,94544.0,5104892775.0,4bf3370f94af2d7f77493972
55683,Bell'occhio,bellocchio-san-francisco,94103.0,4158644048.0,4c7029e9b5fe9521a77b6411
50952,Dollar Tree,dollar-tree-hayward,94541.0,5107329898.0,4ba044fdf964a5203e6537e3
18039,Re-Bath by Schicker,re-bath-by-schicker-concord,94518.0,9256768422.0,52c860ff11d204729703e2b0
55063,The Industrialists,the-industrialists-san-francisco-2,94114.0,4157017111.0,4a85dcbef964a52076ff1fe3
49746,Everyday Flowers and Balloons,everyday-flowers-and-balloons-redwood-city,94063.0,6503661757.0,4f9b8f00bb3d11bb9ff0459d
52354,Richards Arts Crafts & Framing,richards-arts-crafts-and-framing-alamo-2,94507.0,9258204731.0,4bae55bcf964a5204da43be3
7815,Supercuts,supercuts-sunnyvale,94087.0,4082486560.0,4c54c1c6728920a1c0674083
50718,Dollar Tree,dollar-tree-san-leandro,94578.0,5103575092.0,4b788ab1f964a5207bd52ee3
53322,ZMC Products,zmc-products-fremont,94538.0,5102269627.0,4d57003ae7f1a1cd15120ea5
58873,Gap,gap-san-mateo,94403.0,6503414071.0,4b11cf81f964a5202b8523e3
10639,Suika Bento Cafe,suika-bento-cafe-san-francisco,94110.0,4159672636.0,506364c0498ed60c6e6b9d33
34595,One Hour Cleaners,one-hour-cleaners-south-san-francisco,94080.0,6505838595.0,4bfa948b5317a593b3d6027f
45597,Lee's Sandwiches,lees-sandwiches-oakland,94606.0,5109868888.0,52d055ce498e60ac37be881e
10741,Dairy Queen / Orange Julius,dairy-queen-orange-julius-san-bruno,94066.0,6509525321.0,4b650896f964a5209be02ae3
1716,Walgreens,walgreens-san-francisco-85,94110.0,4152850802.0,4afa17c6f964a520a41622e3
29853,FedEx Office Print & Ship Center,fedex-office-print-and-ship-center-san-rafael-2,94901.0,4154535494.0,4bb6213a2ea195218d2cab2f
34746,The UPS Store,the-ups-store-san-francisco-12,94115.0,4159226245.0,4b550d5ff964a5205cd927e3
5707,Stride,stride-palo-alto,94301.0,6503232200.0,4c9d032b604c76b0ad877d7b
29868,Boat Feet Shoe Repair,boat-feet-shoe-repair-san-mateo,94403.0,6503490883.0,4c2b84767216952190197f8f
38360,The Villa Roma Cocktail Lounge,the-villa-roma-cocktail-lounge-redwood-city,94061.0,6503655060.0,4bf76f1a5ec320a14b1c87d3
50015,Big Lots,big-lots-redwood-city,94063.0,6505680116.0,4b1611a5f964a520c1b623e3
44279,Little Caesar's Pizza,little-caesars-pizza-el-cerrito,94530.0,5102374992.0,4b55194ff964a52026db27e3
53382,Jack's Army Navy Thrift Store,jacks-army-navy-thrift-store-fremont,94538.0,5106590670.0,4cdecda670bba1cd5c9e62c4
55576,Victoria's Secret,victorias-secret-san-bruno,94066.0,6509526025.0,4b608c50f964a52005ed29e3
49328,Simply Fabric,simply-fabric-oakland,94606.0,5108396828.0,4bc3719974a9a593f98ed4f6
49189,Annapurna,annapurna-berkeley,94704.0,5108416187.0,4b554a48f964a520ece027e3
3229,May & Dean Hair Design,may-and-dean-hair-design-burlingame,94010.0,6503439941.0,4bd206dea8b3a59393f6665f
14648,Donut Delite,donut-delite-menlo-park,94025.0,6503229789.0,4a9b0490f964a520053420e3
52495,C & J Collectables,c-and-j-collectables-newark,94560.0,5107965790.0,4ba1af40f964a520d3c737e3
7039,Glo Tanning Studio,glo-tanning-studio-walnut-creek-2,94597.0,9259352456.0,4d263d414ab78eec3d932a26
50904,Jos A Bank,jos-a-bank-lafayette,94549.0,9259621051.0,4d97a3a2b188721e897b1537
3236,Great Clips,great-clips-burlingame,94010.0,6503438579.0,4f4c52ffe4b023d675289edd
46970,Taqueria La Cazuela,taqueria-la-cazuela-palo-alto,94303.0,6502890727.0,4df6ad731838c789e8b744da
57783,The Humidor,the-humidor-san-francisco-3,94111.0,4153621405.0,4b7f312ef964a520ec1d30e3
31464,M & S Watch Repair,m-and-s-watch-repair-menlo-park,94025.0,6503298939.0,5192d1d2498ec1ff2d2bffe5
41889,Chavitas,chavitas-san-francisco,94110.0,4152856927.0,4bb02c0ff964a520d53a3ce3
39915,Subway,subway-fremont-24,94539.0,5104902879.0,4bc8ff2ffb84c9b674471a3e
50452,Bath & Body Works,bath-and-body-works-san-leandro-2,94577.0,5103526741.0,4b43ef20f964a52066ee25e3
10511,Casa Guadalupe 2,casa-guadalupe-2-san-francisco,94110.0,4156428355.0,4b1c7e6bf964a520e30724e3
11122,La Nueva Perla,la-nueva-perla-south-san-francisco,94080.0,6505898302.0,4ae37f85f964a520de9521e3
50446,Eye On Vision Optometry,eye-on-vision-optometry-palo-alto-2,94301.0,6503260590.0,4c2d113a4e132d7f1bcc9bdf
44145,McDonald's,mcdonalds-san-mateo,94403.0,6505778040.0,4a9057b1f964a520651720e3
32544,Dutch Girl Cleaners,dutch-girl-cleaners-walnut-creek,94596.0,9259437058.0,4d814100dbc5f04d6a5b07b7
2866,Pro Nails,pro-nails-brisbane,94005.0,4154688011.0,4d9f5356a77d816e11150009
62,Chase,chase-daly-city-4,94015.0,6509942903.0,4fb5337d7beb65c72e11d77a
31519,Launderland - The Dry Cleaner,launderland-the-dry-cleaner-menlo-park-2,94025.0,6503240151.0,4ac50a2df964a52018a020e3
56378,Tory Burch,tory-burch-san-francisco-2,94103.0,4153710065.0,4e7de9ec9adf36abef80d7b9
6135,Walgreens,walgreens-palo-alto-4,94306.0,6508582007.0,4a9dd2e3f964a5208d3920e3
15784,FoodMaxx,foodmaxx-concord-2,94520.0,9253560324.0,4bad86c8f964a520e7583be3
3429,Peninsula Beauty,peninsula-beauty-san-mateo,94401.0,6503431454.0,4b11a1c5f964a520fc8023e3
48964,Tuesday Morning,tuesday-morning-berkeley,94704.0,5108436713.0,4b5b7bcaf964a520a10129e3
46308,King Kong Bbq Restaurant,king-kong-bbq-restaurant-oakland,94602.0,5105306288.0,4c634dfeedd320a12040af29
13257,Frida Cafe,frida-cafe-oakland,94612.0,5108348477.0,4abe5f12f964a5200a8d20e3
39182,Hot Dog on a Stick,hot-dog-on-a-stick-newark-2,94560.0,5107915212.0,4b833b24f964a5207bfe30e3
51306,UjENA Factory Showroom,ujena-factory-showroom-mountain-view,94043.0,6509381010.0,4f6ca723e4b0dca2df9bf6bb
39155,Burger King,burger-king-santa-clara-2,95051.0,4082416564.0,4a85c43bf964a52036ff1fe3
46390,Pasquale's West Coast Pizzeria,pasquales-west-coast-pizzeria-menlo-park,94028.0,6508549283.0,4bc63376db8fa593d3ef9b37
15572,See's Candies,sees-candies-pleasant-hill,94523.0,9256878343.0,4b7886fcf964a5206bd42ee3
48992,Johnston Medical Inc.,johnston-medical-supply-berkeley,94705.0,5108432488.0,4b6caed7f964a520e64b2ce3
43543,Wingstop,wingstop-san-francisco,94124.0,4158229464.0,51c3a18c498e94668614b75a
39232,Domino's Pizza,dominos-pizza-fremont-4,94536.0,5104948094.0,4ca82aeaa6e08cfa19cf8c94
84,Bank of America,bank-of-america-oakland-4,94607.0,5102735180.0,4b831770f964a52012f730e3
35801,First Quality Cleaners,first-quality-cleaners-san-francisco,94108.0,4153973777.0,4fa45a3c0cd6d7a9e7af3453
57869,City Picture Frame,city-picture-frame-san-francisco,94107.0,4155434105.0,4afdc638f964a520b62a22e3
31167,High St Bridge Self-Storage,high-st-bridge-self-storage-oakland,94601.0,5104379000.0,51786d7ee4b07e585e24a365
15665,Auntie Anne's Pretzels,auntie-annes-pretzels-walnut-creek,94596.0,9259460655.0,4be339b921d5a5939b891811
46339,Chipotle Mexican Grill,chipotle-mexican-grill-oakland-2,94621.0,5106868000.0,5202a4bb498ef1fae61c39d8
16289,Penny Donuts,penny-donuts-newark,94560.0,5106517970.0,4bc5d3b26c26b7137fc7ebf3
53531,United Wholesale Flowers,united-wholesale-flowers-san-jose,95131.0,4082770502.0,4fa6a577e4b0d9052684e6a1
20984,Music Lovers Audio & Video,music-lovers-audio-and-video-san-francisco,94115.0,4153458111.0,4c37d6d718e72d7fe96017f5
39638,Pizza My Heart,pizza-my-heart-santa-clara-5,95054.0,4089889100.0,527dccec498ee38bd611912f
59285,Linda Mar Ace Home Center,linda-mar-ace-home-center-pacifica,94044.0,6503592401.0,4b901eadf964a520d07633e3
32246,Leather Perfect,leather-perfect-lafayette,94549.0,9252835808.0,4e2b1e5245dd3272c80f5b10
18603,The Arches Apartments,the-arches-apartments-sunnyvale-2,94089.0,4087351300.0,4c460948879cb7133af7b01f
39622,Taco Bell,taco-bell-san-ramon,94583.0,9254060183.0,4b6e55faf964a520f3b82ce3
16787,Nordstrom Espresso Bar,nordstrom-espresso-bar-san-francisco,94132.0,4157531344.0,4a4574cbf964a52033a81fe3
13863,Baskin Robbins,baskin-robbins-san-carlos,94070.0,6505912114.0,4b1489dcf964a52061a423e3
49456,Arjan Flowers,arjan-flowers-oakland,94611.0,5106522887.0,4bdcc7ae3904a593e1bf4f9e
9165,Hair Dimension,hair-dimension-san-francisco,94118.0,4157523818.0,4c104739f1b6a593d3bd7b27
49475,Given Gold Jewelers,given-gold-jewelers-oakland,94611.0,5106524186.0,4c70263efa49a1cd8428a5e3
16991,Chevron,chevron-milpitas-3,95035.0,4089359752.0,4b737029f964a5208aae2de3
16993,Starbucks,starbucks-milpitas-5,95035.0,4083241374.0,4b3cc279f964a520ea8625e3
21532,Shelter Creek Condominiums,shelter-creek-condominiums-san-bruno,94066.0,6508734400.0,500f17d5e4b00fee85ca2d47
5431,The Green Nail Spa,the-green-nail-spa-menlo-park,94025.0,6502339317.0,4ba56dbdf964a5202a0639e3
30906,George's Laundry & Dry Cleaners,georges-laundry-and-dry-cleaners-oakland,94610.0,5108933715.0,4c5ba6c317f3b7134102fce5
44517,Round Table Pizza,round-table-pizza-san-mateo-7,94403.0,6505770303.0,4b15fc70f964a5204bb623e3
49468,Color Me Mine,color-me-mine-alameda,94501.0,5105218893.0,4bd6119c6798ef3b9886648d
48714,Boardsports School & Shop,boardsports-school-and-shop-alameda,94501.0,4153851224.0,49f76527f964a520946c1fe3
13856,Hapuku Fish Shop,hapuku-fish-shop-oakland,94618.0,5102506007.0,4b340063f964a520b52325e3
53692,Play It Again Sports,play-it-again-sports-pleasanton,94588.0,9257346750.0,4c01a057b58376b0fe7d443c
11033,Allstar Donuts & Sandwich,allstar-donuts-and-sandwich-san-francisco,94102.0,4152529888.0,4abf3099f964a520e59020e3
34289,Milpitas Alteration Center,milpitas-alteration-center-milpitas,95035.0,4082621136.0,53571185498e265aa852f09c
19913,Dublin Glass Co. Inc.,dublin-glass-co-inc-dublin-3,94568.0,9258283010.0,4d6bff3871d3721e90b59806
22567,Gilmans Kitchens & Baths,gilmans-kitchens-and-baths-san-francisco,94124.0,4155508848.0,4d2b8162b818a35d7169b08a
51966,Big 5 Sporting Goods,big-5-sporting-goods-walnut-creek,94596.0,9259324196.0,4b2c066ef964a520e3bf24e3
54636,Lucky Brand Jeans,lucky-brand-jeans-san-francisco-2,94123.0,4157493750.0,4b410471f964a52078bf25e3
53546,Mike's Camera,mikes-camera-dublin,94568.0,9258293670.0,50b42614e4b046c09ebfc30e
39818,Subway,subway-santa-clara,95050.0,4082437288.0,4b738953f964a52015b32de3
44530,Subway,subway-san-mateo-3,94403.0,6503411446.0,4aa40246f964a520d84420e3
53656,Pottery Barn Kids 589,pottery-barn-kids-589-pleasanton,94588.0,9257304967.0,4b2d33a8f964a520ded024e3
4544,Elegant Nails,elegant-nails-alameda,94501.0,5105227459.0,50906abfe4b00a947869f8c2
16981,Big Apple Bagels,big-apple-bagels-danville,94506.0,9256481811.0,4bddbc480ee3a593726d2eb0
35,Chase,chase-san-francisco-71,94103.0,4152418700.0,4e36c2bc14952ff6cbd54959
32082,House of Treasures,house-of-treasures-los-altos-2,94022.0,6509492699.0,4b9bdd69f964a520db2e36e3
47575,Taco Bell,taco-bell-mountain-view-3,94040.0,6509654256.0,4a53a297f964a52089b21fe3
4420,Glamor Beauty Supply,glamor-beauty-supply-oakland,94609.0,5104289305.0,4b635190f964a520df712ae3
16408,Namaste Plaza,namaste-plaza-fremont,94538.0,5108189800.0,4b3fd29cf964a520b0af25e3
5329,Au Natural,au-natural-oakland-2,94611.0,5103391152.0,4bce0771c564ef3b6186edf0
47634,Wendy's,wendys-hayward,94544.0,5105386320.0,4b5397d4f964a520d3a327e3
38977,Panda Express,panda-express-walnut-creek,94598.0,9259397833.0,47f18feaf964a520884e1fe3
54562,Derby Of San Francisco,derby-of-san-francisco-san-francisco-3,94117.0,4158143533.0,50afb28ee4b056d2aaeb4556
45774,Carl's Jr,carls-jr-san-carlos,94070.0,6505933062.0,4b439e3bf964a52076e425e3
15504,Surf City Squeeze,surf-city-squeeze-concord,94520.0,9258253390.0,4bd614984e32d13a2b0cc280
38902,Malgudi Indian Vegetarian Cuisine,malgudi-indian-vegetarian-cuisine-sunnyvale,94087.0,4087379121.0,503a7f78e4b022a04ba9858b
56742,Pier 1 Imports,pier-1-imports-san-francisco-2,94103.0,4156211881.0,4ac90e42f964a52054be20e3
51126,GameStop,gamestop-mountain-view-2,94040.0,6509418557.0,4ac5607bf964a520c5b120e3
43638,Las Isletas Restaurant,las-isletas-restaurant-san-francisco,94124.0,4156434436.0,4b130e19f964a520709323e3
51764,Avetex Furniture,avetex-furniture-san-francisco,94121.0,4158316529.0,4c377e7b0a71c9b62bf43ec9
43054,Sausalito Espresso,sausalito-espresso-san-francisco-4,94111.0,4153913045.0,4e00ecdba8091704343742fd
25017,Rubenstein Supply,rubenstein-supply-oakland,94608.0,5104446614.0,4de7ad37fa763961426cce24
11176,Destiny Coffee and Tea,destiny-coffee-and-tea-san-francisco,94108.0,4153919888.0,5296582411d251a714aba7fe
3003,One Twenty For Hair,one-twenty-for-hair-san-francisco,94105.0,4155432807.0,4b3bcce3f964a5206e7b25e3
51127,T-Mobile,t-mobile-mountain-view,94040.0,6505599153.0,4b3ac2edf964a5200b6e25e3
1664,L'Occitane,l-occitane-san-francisco-6,94111.0,4156779931.0,4a946078f964a5205e2120e3
10878,Silverstone Cafe,silverstone-cafe-san-francisco,94110.0,4152851512.0,4f805702e4b0c0cb034b4d4f
51144,Ross Dress For Less,ross-dress-for-less-hayward,94545.0,5107825272.0,4b22c473f964a5202c4d24e3
54230,CG Appliance Express,cg-appliance-express-daly-city,94014.0,6507563931.0,4d1e0ff270ca60fc5f792b5e
54234,In Style,in-style-san-francisco,94127.0,4158410340.0,4c3254c5213c2d7f3b4b355d
47542,Taqueria Los Pericos,taqueria-los-pericos-hayward,94541.0,5106900477.0,4e7ead1cb8038dccdfab669e
11182,New City Bakery,new-city-bakery-san-francisco,94134.0,4154686188.0,4b7eef4cf964a520850a30e3
47537,Palomares Cafe,palomares-cafe-castro-valley-3,94546.0,5107335852.0,4f3262c119836c91c7d2ad3e
38724,Subway,subway-walnut-creek-6,94598.0,9259449775.0,4b92bf28f964a520e31734e3
58832,RadioShack,radioshack-albany-12,94706.0,5105274340.0,4b982dcdf964a520d83135e3
56590,RadioShack,radioshack-san-francisco-13,94102.0,4159891219.0,4c604788c6a103bb2602685b
59083,Pottery Barn,pottery-barn-emeryville,94608.0,5106586430.0,4b4a3f26f964a5208e8026e3
6340,Lafayette Nails,lafayette-nails-lafayette,94549.0,9252834523.0,52753f6711d2b513697b7b84
56719,The Tumi Store,the-tumi-store-san-francisco,94103.0,4155437980.0,4be70ab72457a5939c76ad15
17616,Buddie's Super Market,buddies-super-market-san-francisco,94131.0,4155849700.0,4b4d06f4f964a5206fc826e3
11789,Starbucks,starbucks-san-francisco-95,94111.0,4159865808.0,4b02f2f9f964a520504b22e3
31555,Peninou French Laundry & Cleaners,peninou-french-laundry-and-cleaners-menlo-park,94025.0,6503227562.0,4b7c41def964a520cd872fe3
58265,Rims & Goggles,rims-and-goggles-mill-valley,94941.0,4153839480.0,4d9f74afe804530c3f368176
40050,Taqueria Dos Charros,taqueria-dos-charros-san-francisco-2,94132.0,4153346075.0,5257393211d2fd3560889678
9850,CVS,cvs-oakland,94602.0,5105300468.0,4b896d90f964a5204f3532e3
47355,Taco Bell,taco-bell-palo-alto-2,94303.0,6504248052.0,4b483d51f964a520834a26e3
44181,TOGO'S Sandwiches,togos-sandwiches-san-mateo,94401.0,6505707741.0,4aaffb3ff964a520706520e3
47361,Cafe De Lagniappe,cafe-de-lagniappe-hayward,94544.0,5107800101.0,4f324b3619836c91c7c97bf0
6823,Tuscany Hair Design,tuscany-hair-design-mountain-view,94040.0,6509697070.0,4ac8ffcaf964a520e2bd20e3
3997,"Surfaces, The Spa",surfaces-the-spa-berkeley,94707.0,5105251117.0,4f7f5cf4d5fb369a164d3465
9883,Rite Aid,rite-aid-los-altos,94024.0,4087740134.0,4b4a8f6cf964a5209d8a26e3
4061,Laura's Beauty Care,lauras-beauty-care-san-mateo,94403.0,6505742345.0,52954d1f11d2c423706180a1
34588,PS Cleaners,ps-cleaners-san-francisco,94122.0,4156817747.0,4b8991dbf964a520854232e3
54411,Yoko's Designs,yokos-designs-san-francisco,94118.0,4155639656.0,4b838845f964a520f20831e3
40633,Plaza Rizal,plaza-rizal-daly-city,94015.0,6507546988.0,51e31934498e7dedcbc94533
47539,Wienerschnitzel,wienerschnitzel-hayward,94541.0,5105813838.0,4bedbf85946c0f4709dea263
53159,Bay Frames,bay-frames-fremont,94538.0,5109791533.0,4d448f223616b60c18b5e5c2
47516,Los Pericos Grilled,los-pericos-grilled-hayward,94541.0,5106900477.0,4e7ead1cb8038dccdfab669e
1338,Walgreens,walgreens-san-francisco-104,94109.0,4157756706.0,4b1dd0b1f964a520961524e3
55489,Union Music Company,union-music-company-san-francisco,94102.0,4157756043.0,4cab7c54a643b713a57deaa6
9882,Rite Aid,rite-aid-union-city-8,94587.0,5104290195.0,4bb2b6ca42959c743241212c
8066,Rick's Sundale Barber Shop,ricks-sundale-barber-shop-fremont,94538.0,5104909911.0,4cc21a1301fb236ae3d59cba
58673,Sweet As Honey Boutique,sweet-as-honey-boutique-san-mateo,94403.0,6503501795.0,4e24983a45dd950bb0448554
58837,Miki's Paper,mikis-paper-berkeley,94710.0,5108459530.0,4da0fd19d686b60c22329c28
37031,Neck of the Woods,neck-of-the-woods-san-francisco,94118.0,4153876343.0,50baf0ade4b05d0a8ec3c843
28266,Stanford Electric Works,stanford-electric-works-mountain-view,94040.0,6503234139.0,4ae34203f964a520719221e3
1591,Zen Therapeutics,zen-therapeutics-san-francisco,94109.0,4156731099.0,51b53747498e781d1631e1cb
47943,Neiman Marcus Cafe,neiman-marcus-cafe-walnut-creek-4,94596.0,9254726186.0,4f6f9727e4b0d4a5b2800049
57535,San Francisco Design Center,san-francisco-design-center-san-francisco,94103.0,4154905800.0,49e7eb2cf964a5202d651fe3
51427,Games & Electronics,games-and-electronics-hayward,94541.0,5108851220.0,4d69c6bd6297721ecf69cdb5
55534,Utrecht Art Supplies,utrecht-art-supplies-san-francisco-2,94109.0,4154091359.0,4af36800f964a5204fed21e3
6772,R Spa,r-spa-walnut-creek,94597.0,9259426379.0,4c62c7e3ec94a593330e2aca
35551,Central Cleaners,central-cleaners-san-francisco,94110.0,4158247300.0,4d363d6feba45481a57905f5
16823,Sun Valley Fine Food,sun-valley-fine-food-pacifica,94044.0,6505571114.0,4b2edbf0f964a5208ae724e3
48118,Surobi Afghan Palace,surobi-afghan-palace-fremont,94555.0,5107922733.0,4ec6d1ebbe7ba4fc6da69d33
47701,Larkey Mini Market & Deli,larkey-mini-market-and-deli-walnut-creek,94597.0,9259327970.0,4b1073c8f964a520be7023e3
14023,Bridgeway Bagel,bridgeway-bagel-sausalito,94965.0,4153326445.0,4bbe30ae061fb713dce0edce
57357,For Eyes Optical,for-eyes-optical-san-francisco-4,94108.0,4157812002.0,4b16da9ef964a5206abe23e3
24568,Metro Lighting,metro-lighting-berkeley,94702.0,5105400509.0,4b649fd6f964a52049c32ae3
57571,Tory Burch,tory-burch-san-francisco,94108.0,4153981525.0,4a872d2bf964a5200b0320e3
57877,Ann Taylor,ann-taylor-san-francisco,94111.0,4159895355.0,4b550475f964a520ffd727e3
57582,Wingtip,wingtip-san-francisco,94111.0,4157650993.0,4ce74d7d0f196dcb1cb13dae
44983,On A Roll Eatery,on-a-roll-eatery-oakland,94612.0,5108390753.0,4c2b9c8f6e77b7136c26775d
6710,Reny's Skin Care,renys-skin-care-pleasant-hill-2,94523.0,9256827369.0,4b8d6aecf964a52073fa32e3
36893,Blinky's Can't Say,blinkys-cant-say-santa-clara,95050.0,4089857201.0,4afe5ed5f964a520442f22e3
34193,Apd Appliance Parts Distributor,apd-appliance-parts-distributor-dublin,94568.0,9258285800.0,5112890919a964d0197ac6e1
37749,Dirty Habit,dirty-habit-san-francisco,94103.0,4153481555.0,5346e51d498e26af52794aff
54158,Top Video World,top-video-world-san-francisco-3,94122.0,4156613078.0,4adf574df964a520a17921e3
45121,TOGO'S Sandwiches,togos-sandwiches-oakland,94612.0,5108394326.0,4b706426f964a5206a172de3
34597,"A-1 Shoe, Accessory & Luggage Repair",a-1-shoe-accessory-and-luggage-repair-san-francisco,94112.0,4153851514.0,4c18275450389c744073b3cf
30859,Fantasy T-Shirts,fantasy-t-shirts-berkeley-2,94704.0,5108485490.0,4b19f2d3f964a5207ae623e3
9124,Merla's Hair Design,merlas-hair-design-daly-city,94015.0,6508781171.0,4bc52457ccbcef3b0839e6d2
47769,Jack In The Box,jack-in-the-box-hayward,94544.0,5108870733.0,4b943e17f964a520c07034e3
10687,Searchlight Market,searchlight-market-san-francisco,94109.0,4156731010.0,4b6cf20af964a520675f2ce3
47922,Burger King,burger-king-union-city-4,94587.0,5106750605.0,4b9c3c43f964a520a45736e3
37001,Randy's Place,randys-place-san-francisco,94112.0,4155847021.0,4af32286f964a520ffea21e3
41259,Ann's Doughnut Sandwich Shop,anns-doughnut-sandwich-shop-san-francisco,94112.0,4153341761.0,4f328a5319836c91c7e1c99a
44879,Jimmy's Snacks & Deli,jimmys-snacks-and-deli-oakland,94612.0,5102688039.0,4b69d9e5f964a52027b82be3
14150,Wayland's Meat Market,waylands-meat-market-oakland,94602.0,5105303344.0,4f32b5ca19836c91c7f21ae1
44932,Hunan Restaurant I,hunan-restaurant-i-oakland,94607.0,5104441155.0,4cd7815b2944b1f779cc68ec
48143,Round Table Pizza,round-table-pizza-sunnyvale-6,94087.0,4087326670.0,4b25626ef964a520007124e3
47926,Domino's Pizza,dominos-pizza-walnut-creek,94597.0,9259445400.0,4ce43c9fb43737041bcff1ce
51424,2525 Vintage & Modern Resale Clothing,2525-vintage-and-modern-resale-clothing-hayward,94541.0,5107336396.0,501aeecae4b084e8478edda1
7046,Supercuts,supercuts-walnut-creek,94596.0,9259354780.0,4aea00e0f964a52067b821e3
52746,LensCrafters,lenscrafters-newark,94560.0,5107926775.0,4c4a4d7a5609c9b65a0b738f
16329,Cold Stone Creamery,cold-stone-creamery-danville-4,94526.0,9258374080.0,4c2c1aa62219c928b4bba548
39005,Carl's Jr,carls-jr-fremont,94536.0,5107932581.0,4b7dd514f964a52023d72fe3
6270,Farzana's Hair Design & Make-up Artistry,farzanas-hair-design-and-make-up-artistry-los-altos-2,94022.0,6507990475.0,4cc710bb9141370438add355
10380,Andersen Bakery,andersen-bakery-san-bruno,94066.0,6505889015.0,4b69d385f964a5209cb62be3
19600,Verizon Wireless,verizon-wireless-san-francisco-31,94132.0,4155046093.0,4c810ce0d92ea0935af73c72
32790,The UPS Store,the-ups-store-sunnyvale-2,94087.0,4087338382.0,4b5e0a1cf964a5207c7a29e3
41631,Corsagna Deli,corsagna-deli-san-francisco,94123.0,4157750527.0,4b707afff964a520181d2de3
56645,Light Waves Imaging,light-waves-imaging-san-francisco,94103.0,4154319651.0,4a898829f964a520450820e3
